,,Wavelength (µm),"Reflectance, S-Pol. (%)","Reflectance, P-Pol. (%)","Reflectance, Unpol. (%)"
,,18.052,99.228045,98.43591,98.8319775
,,18.056,99.228045,98.437862,98.8329535
,,18.060,99.228045,98.439814,98.8339295
,,18.064,99.227058,98.441767,98.8344125
,,18.068,99.227058,98.443719,98.8353885
,,18.072,99.230019,98.450552,98.8402855
,,18.075,99.23298,98.457385,98.8451825
,,18.079,99.235941,98.464218,98.8500795
,,18.083,99.238902,98.471051,98.8549765
,,18.087,99.241863,98.477884,98.8598735
,,18.091,99.244824,98.485693,98.8652585
,,18.095,99.247785,98.492526,98.8701555
,,18.099,99.250746,98.499359,98.8750525
,,18.102,99.251733,98.507168,98.8794505
,,18.106,99.253707,98.515953,98.88483
,,18.110,99.254694,98.523762,98.889228
,,18.114,99.255681,98.532548,98.8941145
,,18.118,99.256668,98.541333,98.8990005
,,18.122,99.257655,98.549142,98.9033985
,,18.126,99.258642,98.557927,98.9082845
,,18.129,99.259629,98.565737,98.912683
,,18.133,99.259629,98.569641,98.914635
,,18.137,99.259629,98.569641,98.914635
,,18.141,99.259629,98.569641,98.914635
,,18.145,99.259629,98.570617,98.915123
,,18.149,99.259629,98.570617,98.915123
,,18.153,99.258642,98.570617,98.9146295
,,18.156,99.258642,98.570617,98.9146295
,,18.160,99.258642,98.570617,98.9146295
,,18.164,99.258642,98.567689,98.9131655
,,18.168,99.259629,98.55988,98.9097545
,,18.172,99.260616,98.552071,98.9063435
,,18.176,99.261603,98.544261,98.902932
,,18.180,99.26259,98.536452,98.899521
,,18.184,99.263577,98.528643,98.89611
,,18.187,99.264564,98.520834,98.892699
,,18.191,99.265551,98.513025,98.889288
,,18.195,99.266538,98.506192,98.886365
,,18.199,99.268512,98.499359,98.8839355
,,18.203,99.270486,98.493502,98.881994
,,18.207,99.273447,98.486669,98.880058
,,18.211,99.275421,98.480812,98.8781165
,,18.214,99.278382,98.473979,98.8761805
,,18.218,99.280356,98.468123,98.8742395
,,18.222,99.283317,98.462266,98.8727915
,,18.226,99.285291,98.455433,98.870362
,,18.230,99.289239,98.45348,98.8713595
,,18.234,99.293187,98.452504,98.8728455
,,18.238,99.297135,98.450552,98.8738435
,,18.241,99.301083,98.449576,98.8753295
,,18.245,99.305031,98.4486,98.8768155
,,18.249,99.309966,98.446647,98.8783065
,,18.253,99.313914,98.445671,98.8797925
,,18.257,99.317862,98.444695,98.8812785
,,18.261,99.319836,98.444695,98.8822655
,,18.265,99.32181,98.444695,98.8832525
,,18.268,99.322797,98.445671,98.884234
,,18.272,99.323784,98.446647,98.8852155
,,18.276,99.325758,98.446647,98.8862025
,,18.280,99.326745,98.447624,98.8871845
,,18.284,99.327732,98.4486,98.888166
,,18.288,99.328719,98.449576,98.8891475
,,18.292,99.328719,98.449576,98.8891475
,,18.295,99.32181,98.449576,98.885693
,,18.299,99.314901,98.450552,98.8827265
,,18.303,99.307992,98.450552,98.879272
,,18.307,99.301083,98.450552,98.8758175
,,18.311,99.293187,98.450552,98.8718695
,,18.315,99.286278,98.451528,98.868903
,,18.319,99.279369,98.451528,98.8654485
,,18.322,99.27246,98.451528,98.861994
,,18.326,99.26259,98.451528,98.857059
,,18.330,99.251733,98.451528,98.8516305
,,18.334,99.241863,98.450552,98.8462075
,,18.338,99.231006,98.450552,98.840779
,,18.342,99.220149,98.449576,98.8348625
,,18.346,99.210279,98.449576,98.8299275
,,18.350,99.199422,98.4486,98.824011
,,18.353,99.189552,98.4486,98.819076
,,18.357,99.180669,98.4486,98.8146345
,,18.361,99.175734,98.447624,98.811679
,,18.365,99.171786,98.447624,98.809705
,,18.369,99.166851,98.447624,98.8072375
,,18.373,99.161916,98.446647,98.8042815
,,18.377,99.156981,98.446647,98.801814
,,18.380,99.152046,98.446647,98.7993465
,,18.384,99.148098,98.445671,98.7968845
,,18.388,99.143163,98.445671,98.794417
,,18.392,99.147111,98.444695,98.795903
,,18.396,99.151059,98.444695,98.797877
,,18.400,99.155007,98.443719,98.799363
,,18.404,99.158955,98.443719,98.801337
,,18.407,99.16389,98.442743,98.8033165
,,18.411,99.167838,98.441767,98.8048025
,,18.415,99.171786,98.441767,98.8067765
,,18.419,99.175734,98.440791,98.8082625
,,18.423,99.18363,98.439814,98.811722
,,18.427,99.1935,98.437862,98.815681
,,18.431,99.204357,98.436886,98.8206215
,,18.434,99.215214,98.434934,98.825074
,,18.438,99.226071,98.432981,98.829526
,,18.442,99.236928,98.431029,98.8339785
,,18.446,99.247785,98.430053,98.838919
,,18.450,99.258642,98.428101,98.8433715
,,18.454,99.268512,98.426148,98.84733
,,18.458,99.276408,98.424196,98.850302
,,18.461,99.284304,98.422244,98.853274
,,18.465,99.2922,98.421268,98.856734
,,18.469,99.300096,98.419316,98.859706
,,18.473,99.307992,98.417363,98.8626775
,,18.477,99.315888,98.415411,98.8656495
,,18.481,99.323784,98.413459,98.8686215
,,18.485,99.332667,98.411506,98.8720865
,,18.488,99.334641,98.41053,98.8725855
,,18.492,99.33168,98.41053,98.871105
,,18.496,99.329706,98.409554,98.86963
,,18.500,99.326745,98.409554,98.8681495
,,18.504,99.323784,98.409554,98.866669
,,18.508,99.32181,98.408578,98.865194
,,18.512,99.318849,98.408578,98.8637135
,,18.516,99.315888,98.407602,98.861745
,,18.519,99.313914,98.407602,98.860758
,,18.523,99.306018,98.407602,98.85681
,,18.527,99.298122,98.407602,98.852862
,,18.531,99.290226,98.407602,98.848914
,,18.535,99.28233,98.407602,98.844966
,,18.539,99.274434,98.407602,98.841018
,,18.543,99.266538,98.407602,98.83707
,,18.546,99.258642,98.407602,98.833122
,,18.550,99.250746,98.407602,98.829174
,,18.554,99.243837,98.407602,98.8257195
,,18.558,99.237915,98.406626,98.8222705
,,18.562,99.231993,98.40565,98.8188215
,,18.566,99.226071,98.403697,98.814884
,,18.570,99.220149,98.402721,98.811435
,,18.573,99.215214,98.401745,98.8084795
,,18.577,99.209292,98.400769,98.8050305
,,18.581,99.20337,98.399793,98.8015815
,,18.585,99.197448,98.39784,98.797644
,,18.589,99.1935,98.396864,98.795182
,,18.593,99.191526,98.393936,98.792731
,,18.597,99.188565,98.391984,98.7902745
,,18.600,99.185604,98.390031,98.7878175
,,18.604,99.18363,98.388079,98.7858545
,,18.608,99.180669,98.386127,98.783398
,,18.612,99.177708,98.384174,98.780941
,,18.616,99.174747,98.382222,98.7784845
,,18.620,99.172773,98.38027,98.7765215
,,18.624,99.17376,98.378318,98.776039
,,18.627,99.174747,98.377341,98.776044
,,18.631,99.175734,98.375389,98.7755615
,,18.635,99.176721,98.373437,98.775079
,,18.639,99.177708,98.372461,98.7750845
,,18.643,99.178695,98.370509,98.774602
,,18.647,99.179682,98.369532,98.774607
,,18.651,99.180669,98.36758,98.7741245
,,18.654,99.182643,98.366604,98.7746235
,,18.658,99.185604,98.366604,98.776104
,,18.662,99.188565,98.366604,98.7775845
,,18.666,99.192513,98.36758,98.7800465
,,18.670,99.195474,98.36758,98.781527
,,18.674,99.198435,98.36758,98.7830075
,,18.678,99.201396,98.36758,98.784488
,,18.682,99.204357,98.36758,98.7859685
,,18.685,99.207318,98.36758,98.787449
,,18.689,99.210279,98.369532,98.7899055
,,18.693,99.21324,98.372461,98.7928505
,,18.697,99.216201,98.375389,98.795795
,,18.701,99.219162,98.378318,98.79874
,,18.705,99.222123,98.381246,98.8016845
,,18.709,99.225084,98.384174,98.804629
,,18.712,99.228045,98.387103,98.807574
,,18.716,99.231006,98.390031,98.8105185
,,18.720,99.233967,98.39296,98.8134635
,,18.724,99.237915,98.396864,98.8173895
,,18.728,99.240876,98.401745,98.8213105
,,18.732,99.244824,98.406626,98.825725
,,18.736,99.248772,98.41053,98.829651
,,18.739,99.25272,98.415411,98.8340655
,,18.743,99.256668,98.420292,98.83848
,,18.747,99.260616,98.424196,98.842406
,,18.751,99.264564,98.429077,98.8468205
,,18.755,99.267525,98.432981,98.850253
,,18.759,99.270486,98.43591,98.853198
,,18.763,99.27246,98.437862,98.855161
,,18.766,99.275421,98.439814,98.8576175
,,18.770,99.278382,98.442743,98.8605625
,,18.774,99.280356,98.444695,98.8625255
,,18.778,99.283317,98.447624,98.8654705
,,18.782,99.285291,98.449576,98.8674335
,,18.786,99.288252,98.452504,98.870378
,,18.790,99.289239,98.452504,98.8708715
,,18.793,99.287265,98.449576,98.8684205
,,18.797,99.286278,98.446647,98.8664625
,,18.801,99.284304,98.443719,98.8640115
,,18.805,99.283317,98.440791,98.862054
,,18.809,99.281343,98.437862,98.8596025
,,18.813,99.279369,98.434934,98.8571515
,,18.817,99.278382,98.432005,98.8551935
,,18.821,99.276408,98.429077,98.8527425
,,18.824,99.27246,98.424196,98.848328
,,18.828,99.267525,98.417363,98.842444
,,18.832,99.261603,98.411506,98.8365545
,,18.836,99.256668,98.404673,98.8306705
,,18.840,99.251733,98.398817,98.825275
,,18.844,99.245811,98.391984,98.8188975
,,18.848,99.240876,98.386127,98.8135015
,,18.851,99.234954,98.379294,98.807124
,,18.855,99.230019,98.373437,98.801728
,,18.859,99.221136,98.369532,98.795334
,,18.863,99.211266,98.36758,98.789423
,,18.867,99.201396,98.364652,98.783024
,,18.871,99.191526,98.362699,98.7771125
,,18.875,99.181656,98.359771,98.7707135
,,18.878,99.171786,98.357819,98.7648025
,,18.882,99.161916,98.35489,98.758403
,,18.886,99.152046,98.351962,98.752004
,,18.890,99.142176,98.35001,98.746093
,,18.894,99.13428,98.35489,98.744585
,,18.898,99.127371,98.361723,98.744547
,,18.902,99.120462,98.368556,98.744509
,,18.905,99.113553,98.375389,98.744471
,,18.909,99.106644,98.382222,98.744433
,,18.913,99.099735,98.388079,98.743907
,,18.917,99.092826,98.394912,98.743869
,,18.921,99.085917,98.401745,98.743831
,,18.925,99.079008,98.408578,98.743793
,,18.929,99.083943,98.419316,98.7516295
,,18.932,99.090852,98.431029,98.7609405
,,18.936,99.097761,98.442743,98.770252
,,18.940,99.10467,98.455433,98.7800515
,,18.944,99.111579,98.467146,98.7893625
,,18.948,99.117501,98.47886,98.7981805
,,18.952,99.12441,98.490574,98.807492
,,18.956,99.131319,98.502287,98.816803
,,18.959,99.138228,98.514001,98.8261145
,,18.963,99.151059,98.52181,98.8364345
,,18.967,99.16389,98.529619,98.8467545
,,18.971,99.176721,98.537428,98.8570745
,,18.975,99.190539,98.544261,98.8674
,,18.979,99.20337,98.552071,98.8777205
,,18.983,99.216201,98.55988,98.8880405
,,18.987,99.229032,98.567689,98.8983605
,,18.990,99.24285,98.575498,98.909174
,,18.994,99.255681,98.583307,98.919494
,,18.998,99.261603,98.583307,98.922455
,,19.002,99.267525,98.584283,98.925904
,,19.006,99.274434,98.584283,98.9293585
,,19.010,99.280356,98.584283,98.9323195
,,19.014,99.286278,98.584283,98.9352805
,,19.017,99.2922,98.584283,98.9382415
,,19.021,99.298122,98.584283,98.9412025
,,19.025,99.304044,98.585259,98.9446515
,,19.029,99.309966,98.585259,98.9476125
,,19.033,99.312927,98.582331,98.947629
,,19.037,99.314901,98.579402,98.9471515
,,19.041,99.315888,98.576474,98.946181
,,19.044,99.317862,98.573546,98.945704
,,19.048,99.319836,98.570617,98.9452265
,,19.052,99.32181,98.567689,98.9447495
,,19.056,99.323784,98.56476,98.944272
,,19.060,99.325758,98.561832,98.943795
,,19.064,99.327732,98.558904,98.943318
,,19.068,99.330693,98.556951,98.943822
,,19.071,99.334641,98.554999,98.94482
,,19.075,99.337602,98.554023,98.9458125
,,19.079,99.34155,98.552071,98.9468105
,,19.083,99.344511,98.551094,98.9478025
,,19.087,99.348459,98.549142,98.9488005
,,19.091,99.35142,98.54719,98.949305
,,19.095,99.355368,98.546214,98.950791
,,19.098,99.358329,98.544261,98.951295
,,19.102,99.36129,98.544261,98.9527755
,,19.106,99.364251,98.545238,98.9547445
,,19.110,99.366225,98.546214,98.9562195
,,19.114,99.368199,98.546214,98.9572065
,,19.118,99.37116,98.54719,98.959175
,,19.122,99.373134,98.54719,98.960162
,,19.125,99.375108,98.548166,98.961637
,,19.129,99.378069,98.549142,98.9636055
,,19.133,99.380043,98.549142,98.9645925
,,19.137,99.379056,98.550118,98.964587
,,19.141,99.375108,98.552071,98.9635895
,,19.145,99.37116,98.553047,98.9621035
,,19.149,99.367212,98.554023,98.9606175
,,19.153,99.363264,98.555975,98.9596195
,,19.156,99.359316,98.556951,98.9581335
,,19.160,99.355368,98.557927,98.9566475
,,19.164,99.35142,98.55988,98.95565
,,19.168,99.347472,98.560856,98.954164
,,19.172,99.34155,98.561832,98.951691
,,19.176,99.33168,98.561832,98.946756
,,19.180,99.32181,98.562808,98.942309
,,19.183,99.31194,98.562808,98.937374
,,19.187,99.30207,98.563784,98.932927
,,19.191,99.2922,98.563784,98.927992
,,19.195,99.28233,98.56476,98.923545
,,19.199,99.27246,98.56476,98.91861
,,19.203,99.26259,98.565737,98.9141635
,,19.207,99.25272,98.565737,98.9092285
,,19.210,99.243837,98.56476,98.9042985
,,19.214,99.234954,98.563784,98.899369
,,19.218,99.225084,98.563784,98.894434
,,19.222,99.216201,98.562808,98.8895045
,,19.226,99.207318,98.561832,98.884575
,,19.230,99.197448,98.561832,98.87964
,,19.234,99.188565,98.560856,98.8747105
,,19.237,99.179682,98.55988,98.869781
,,19.241,99.170799,98.55988,98.8653395
,,19.245,99.167838,98.557927,98.8628825
,,19.249,99.164877,98.556951,98.860914
,,19.253,99.161916,98.554999,98.8584575
,,19.257,99.158955,98.554023,98.856489
,,19.261,99.155994,98.553047,98.8545205
,,19.264,99.153033,98.551094,98.8520635
,,19.268,99.150072,98.550118,98.850095
,,19.272,99.147111,98.549142,98.8481265
,,19.276,99.14415,98.54719,98.84567
,,19.280,99.147111,98.546214,98.8466625
,,19.284,99.153033,98.545238,98.8491355
,,19.288,99.157968,98.544261,98.8511145
,,19.291,99.162903,98.544261,98.853582
,,19.295,99.167838,98.543285,98.8555615
,,19.299,99.172773,98.542309,98.857541
,,19.303,99.177708,98.541333,98.8595205
,,19.307,99.182643,98.540357,98.8615
,,19.311,99.187578,98.539381,98.8634795
,,19.315,99.196461,98.539381,98.867921
,,19.319,99.208305,98.539381,98.873843
,,19.322,99.220149,98.540357,98.880253
,,19.326,99.231993,98.541333,98.886663
,,19.330,99.243837,98.541333,98.892585
,,19.334,99.255681,98.542309,98.898995
,,19.338,99.267525,98.542309,98.904917
,,19.342,99.279369,98.543285,98.911327
,,19.346,99.291213,98.544261,98.917737
,,19.349,99.303057,98.544261,98.923659
,,19.353,99.313914,98.544261,98.9290875
,,19.357,99.324771,98.544261,98.934516
,,19.361,99.335628,98.544261,98.9399445
,,19.365,99.345498,98.544261,98.9448795
,,19.369,99.356355,98.544261,98.950308
,,19.373,99.367212,98.544261,98.9557365
,,19.376,99.378069,98.544261,98.961165
,,19.380,99.387939,98.543285,98.965612
,,19.384,99.398796,98.543285,98.9710405
,,19.388,99.402744,98.541333,98.9720385
,,19.392,99.405705,98.537428,98.9715665
,,19.396,99.407679,98.5345,98.9710895
,,19.400,99.41064,98.530595,98.9706175
,,19.403,99.412614,98.527667,98.9701405
,,19.407,99.414588,98.523762,98.969175
,,19.411,99.417549,98.520834,98.9691915
,,19.415,99.419523,98.51693,98.9682265
,,19.419,99.421497,98.514001,98.967749
,,19.423,99.422484,98.50912,98.965802
,,19.427,99.421497,98.501311,98.961404
,,19.430,99.42051,98.494478,98.957494
,,19.434,99.418536,98.486669,98.9526025
,,19.438,99.417549,98.479836,98.9486925
,,19.442,99.415575,98.472027,98.943801
,,19.446,99.414588,98.465194,98.939891
,,19.450,99.413601,98.457385,98.935493
,,19.454,99.411627,98.450552,98.9310895
,,19.458,99.41064,98.442743,98.9266915
,,19.461,99.41064,98.432981,98.9218105
,,19.465,99.41064,98.42322,98.91693
,,19.469,99.41064,98.413459,98.9120495
,,19.473,99.41064,98.403697,98.9071685
,,19.477,99.41064,98.393936,98.902288
,,19.481,99.41064,98.384174,98.897407
,,19.485,99.411627,98.374413,98.89302
,,19.488,99.411627,98.363676,98.8876515
,,19.492,99.411627,98.353914,98.8827705
,,19.496,99.41064,98.346105,98.8783725
,,19.500,99.408666,98.338296,98.873481
,,19.504,99.406692,98.331463,98.8690775
,,19.508,99.405705,98.323654,98.8646795
,,19.512,99.403731,98.316821,98.860276
,,19.515,99.401757,98.309988,98.8558725
,,19.519,99.399783,98.302179,98.850981
,,19.523,99.397809,98.295346,98.8465775
,,19.527,99.396822,98.288513,98.8426675
,,19.531,99.394848,98.280704,98.837776
,,19.535,99.387939,98.28168,98.8348095
,,19.539,99.38103,98.282656,98.831843
,,19.542,99.374121,98.283632,98.8288765
,,19.546,99.368199,98.283632,98.8259155
,,19.550,99.36129,98.284608,98.822949
,,19.554,99.354381,98.285584,98.8199825
,,19.558,99.347472,98.28656,98.817016
,,19.562,99.340563,98.287537,98.81405
,,19.566,99.334641,98.288513,98.811577
,,19.569,99.327732,98.291441,98.8095865
,,19.573,99.320823,98.298274,98.8095485
,,19.577,99.313914,98.305107,98.8095105
,,19.581,99.307005,98.31194,98.8094725
,,19.585,99.300096,98.318773,98.8094345
,,19.589,99.293187,98.325606,98.8093965
,,19.593,99.286278,98.332439,98.8093585
,,19.596,99.279369,98.339272,98.8093205
,,19.600,99.27246,98.346105,98.8092825
,,19.604,99.265551,98.352938,98.8092445
,,19.608,99.26259,98.359771,98.8111805
,,19.612,99.260616,98.36758,98.814098
,,19.616,99.257655,98.374413,98.816034
,,19.620,99.255681,98.381246,98.8184635
,,19.624,99.253707,98.389055,98.821381
,,19.627,99.250746,98.395888,98.823317
,,19.631,99.248772,98.403697,98.8262345
,,19.635,99.246798,98.41053,98.828664
,,19.639,99.243837,98.417363,98.8306
,,19.643,99.241863,98.425172,98.8335175
,,19.647,99.241863,98.431029,98.836446
,,19.651,99.240876,98.437862,98.839369
,,19.654,99.239889,98.443719,98.841804
,,19.658,99.238902,98.450552,98.844727
,,19.662,99.238902,98.456409,98.8476555
,,19.666,99.237915,98.463242,98.8505785
,,19.670,99.236928,98.469099,98.8530135
,,19.674,99.235941,98.475932,98.8559365
,,19.678,99.235941,98.481788,98.8588645
,,19.681,99.233967,98.487645,98.860806
,,19.685,99.231993,98.493502,98.8627475
,,19.689,99.230019,98.498383,98.864201
,,19.693,99.227058,98.50424,98.865649
,,19.697,99.225084,98.50912,98.867102
,,19.701,99.22311,98.514977,98.8690435
,,19.705,99.221136,98.519858,98.870497
,,19.708,99.219162,98.525715,98.8724385
,,19.712,99.216201,98.530595,98.873398
,,19.716,99.214227,98.536452,98.8753395
,,19.720,99.214227,98.536452,98.8753395
,,19.724,99.21324,98.536452,98.874846
,,19.728,99.21324,98.535476,98.874358
,,19.732,99.21324,98.535476,98.874358
,,19.735,99.212253,98.535476,98.8738645
,,19.739,99.212253,98.535476,98.8738645
,,19.743,99.212253,98.5345,98.8733765
,,19.747,99.211266,98.5345,98.872883
,,19.751,99.211266,98.5345,98.872883
,,19.755,99.211266,98.533524,98.872395
,,19.759,99.214227,98.526691,98.870459
,,19.762,99.217188,98.519858,98.868523
,,19.766,99.220149,98.513025,98.866587
,,19.770,99.224097,98.507168,98.8656325
,,19.774,99.227058,98.500335,98.8636965
,,19.778,99.230019,98.493502,98.8617605
,,19.782,99.23298,98.486669,98.8598245
,,19.786,99.235941,98.480812,98.8583765
,,19.790,99.238902,98.473979,98.8564405
,,19.793,99.241863,98.468123,98.854993
,,19.797,99.244824,98.462266,98.853545
,,19.801,99.247785,98.456409,98.852097
,,19.805,99.250746,98.451528,98.851137
,,19.809,99.253707,98.445671,98.849689
,,19.813,99.256668,98.439814,98.848241
,,19.817,99.259629,98.434934,98.8472815
,,19.820,99.26259,98.429077,98.8458335
,,19.824,99.265551,98.42322,98.8443855
,,19.828,99.268512,98.418339,98.8434255
,,19.832,99.269499,98.415411,98.842455
,,19.836,99.268512,98.416387,98.8424495
,,19.840,99.267525,98.416387,98.841956
,,19.844,99.267525,98.416387,98.841956
,,19.847,99.266538,98.416387,98.8414625
,,19.851,99.265551,98.416387,98.840969
,,19.855,99.264564,98.417363,98.8409635
,,19.859,99.264564,98.417363,98.8409635
,,19.863,99.263577,98.417363,98.84047
,,19.867,99.26259,98.417363,98.8399765
,,19.871,99.258642,98.419316,98.838979
,,19.874,99.254694,98.421268,98.837981
,,19.878,99.249759,98.422244,98.8360015
,,19.882,99.244824,98.424196,98.83451
,,19.886,99.239889,98.426148,98.8330185
,,19.890,99.234954,98.428101,98.8315275
,,19.894,99.230019,98.430053,98.830036
,,19.898,99.225084,98.432005,98.8285445
,,19.901,99.221136,98.433958,98.827547
,,19.905,99.216201,98.434934,98.8255675
,,19.909,99.209292,98.434934,98.822113
,,19.913,99.201396,98.433958,98.817677
,,19.917,99.1935,98.432981,98.8132405
,,19.921,99.186591,98.432005,98.809298
,,19.925,99.178695,98.431029,98.804862
,,19.928,99.170799,98.430053,98.800426
,,19.932,99.16389,98.429077,98.7964835
,,19.936,99.155994,98.428101,98.7920475
,,19.940,99.148098,98.427125,98.7876115
,,19.944,99.141189,98.426148,98.7836685
,,19.948,99.130332,98.427125,98.7787285
,,19.952,99.118488,98.429077,98.7737825
,,19.956,99.107631,98.430053,98.768842
,,19.959,99.095787,98.431029,98.763408
,,19.963,99.08493,98.432005,98.7584675
,,19.967,99.073086,98.433958,98.753522
,,19.971,99.062229,98.434934,98.7485815
,,19.975,99.051372,98.43591,98.743641
,,19.979,99.039528,98.436886,98.738207
,,19.983,99.028671,98.438838,98.7337545
